Date,Open,High,Low,Close,Volume
11/22/1994,45.8281,46,45,45,483600
11/23/1994,45.0313,45.2656,44.6094,45.25,601600
11/25/1994,45.2813,45.5313,45.2813,45.4688,77300
11/28/1994,45.4531,45.6875,45.3438,45.6719,79900
11/29/1994,45.6563,45.75,45.5,45.6563,105500
11/30/1994,45.8906,45.9531,45.5938,45.5938,218800
12/1/1994,45.6406,45.6406,45.0469,45.1406,439000
12/2/1994,45.0469,45.5625,45.0469,45.5625,318500
12/5/1994,45.6563,45.8125,45.5,45.6094,139200
12/6/1994,45.4375,45.6563,45.3594,45.6406,249900
12/7/1994,45.3594,45.5,45.2656,45.3125,531900
12/8/1994,45.5,45.5625,44.75,44.875,261500
12/9/1994,44.875,45.0781,44.6875,45.0469,235900
12/12/1994,44.9531,45.3438,44.9531,45.3438,151100
12/13/1994,45.3125,45.5313,45.3125,45.5156,70900
12/14/1994,45.4531,45.9531,45.4531,45.75,203300
12/15/1994,45.8125,46.0313,45.8125,45.8906,130100
12/16/1994,45.6719,45.8438,45.625,45.75,266100
12/19/1994,45.75,45.8438,45.6094,45.8125,1120200
12/20/1994,45.8594,45.8906,45.6719,45.6719,675600
